,rpm,t,id,iq,torque,motorpwr,accpwr,current,voltage,vout,vd,vq,phasepwr
206,2061,230,-128.5654804059579,278.93296002388485,230.0,49642.887064343166,55005.96904636362,234.36335575439168,234.69809280679985,129.3936044708459,-112.48270368933146,72.8853714344463,41166.15405773995
207,2071,230,-132.82925347755145,278.8032103241024,229.99999999999983,49883.75502680962,55272.85875546772,235.96546600212787,234.23524315622888,129.1263781004944,-113.04249565372197,71.57558947751356,41320.321917057605
208,2081,230,-137.1353998441818,278.672293632045,229.9999999999979,50124.62298927568,55539.7484645714,237.58306680716157,233.76791828365464,128.85656795951468,-113.60208764724787,70.23363607434707,41481.929085734286
209,2091,230,-141.4778867796486,278.5403965537006,230.0,50365.49095174263,55806.638173676045,239.20368317442453,233.29972221515234,128.58625483333134,-114.1614391471637,68.86161709683168,41651.28420135349
210,2101,230,-145.86616191068705,278.4072354980094,230.0,50606.358914209115,56073.52788278019,240.83357770345103,232.8288456857166,128.31439414230655,-114.7206003922267,67.45564618742682,41828.6242982449
211,2111,230,-150.0,278.1743505352765,229.91110071740601,50827.57347671373,56318.64097142796,242.34099608504363,232.3933525152745,128.06296204312156,-115.23432848797958,66.13116925506188,41989.606301465596
212,2121,230,-150.0,276.61783409319133,228.62463987802266,50782.59688979621,56268.80541805674,242.03492222486378,232.48177725348046,128.11401408952779,-115.13474848326491,66.39270208201019,41821.572590436976
213,2131,230,-150.0,275.0740439319449,227.34869730975248,50737.27316176719,56218.585220794674,241.72862334521156,232.570266999812,128.16510366839282,-115.03439989391795,66.65446398201361,41655.14378672683
214,2141,230,-150.0,273.545168856528,226.0850820599204,50692.040957009216,56168.466434359245,241.4169919479383,232.66029731048425,128.21708269249467,-114.93425394083992,66.91649435356199,41490.84302059637
215,2151,230,-150.0,272.0281188906956,224.83124026315994,50646.36371125765,56117.854527709314,241.10626371124567,232.75006669806473,128.26891107257924,-114.8331226487827,67.17873757708284,41327.97779305742
216,2161,230,-150.0,270.52360628482495,223.58776059440783,50600.40535402514,56066.931140194065,240.79452381712014,232.8401283534776,128.32090819357555,-114.7313689643984,67.44120647308304,41166.73081057909
217,2171,230,-150.0,269.031607267433,222.35462340653336,50554.19397364946,56015.72739462544,240.48143953938543,232.93057840131516,128.37312955304276,-114.62905507641663,67.70390061367584,41007.1148432348
218,2181,230,-150.0,267.5519461388591,221.131683483767,50507.72889557807,55964.24254357681,240.16701228746717,233.02141643439433,128.4255749158937,-114.52617949135059,67.96681683626737,40849.107383657356
219,2191,230,-150.0,266.0844503635046,219.91879822543655,50461.00943699014,55912.475830459996,239.8512434981906,233.11264203761635,128.4782440424709,-114.4227406974069,68.22995203521685,40692.68633456419
220,2201,230,-150.0,264.62895049690314,218.71582758569045,50414.03490659608,55860.42648930314,239.53413463717325,233.20425478756425,128.53113668831452,-114.31873716404218,68.49330316052388,40537.82999923927
221,2211,230,-150.0,263.18528011473046,217.52263401482472,50366.804604429606,55808.093744520345,239.21568720028034,233.2962542520826,128.5842526039195,-114.2141673415024,68.75686721655063,40384.51707226772
222,2221,230,-150.0,261.7532757436929,216.33908240216215,50319.317821632256,55755.47681067286,238.89590271513921,233.3886399898399,128.63759153448297,-114.10902966034588,69.02064126077781,40232.7266305156
223,2231,230,-150.0,260.3327767942327,215.16504002043334,50271.57384022985,55702.57489222145,238.57478274271978,233.48141154987184,128.69115321964054,-114.0033225309484,69.28462240259341,40082.43812434634
224,2241,230,-150.0,258.92418607025576,214.00083978706638,50223.68066802277,55649.50766539919,238.2510822656079,233.5749286177095,128.74514532393044,-113.89728508700169,69.54881789246767,39933.759157690765
225,2251,230,-150.0,257.52594281010965,212.84519173255563,50175.365133837,55595.972447464825,237.92792713881295,233.66828813384058,128.79904646570012,-113.79031251634326,69.8131996366909,39786.34938958744
226,2261,230,-150.0,256.1392057733641,211.69905357168543,50126.88087776273,55542.25028006951,237.60240285510656,233.76233209940332,128.85334277453344,-113.68296638851649,70.07778849293534,39640.488195836864
227,2271,230,-150.0,254.7633710223264,210.56192614995277,50078.13906318519,55488.24272929107,237.27552106373187,233.85676824893147,128.90786551088473,-113.57505001561937,70.34257359032252,39496.05287972208
228,2281,230,-150.0,253.3982919896192,209.43368832942028,50029.13906243797,55433.949099654266,236.94728205989315,233.95159649714046,128.962614625515,-113.46656200797277,70.60755229063965,39353.024752462756
229,2291,230,-150.0,252.04382464579365,208.31422106974844,49979.880243673935,55379.36869105146,236.61768611953178,234.04681676431088,129.01759007239812,-113.35750096664134,70.87272200135665,39211.38545526598
230,2301,230,-150.0,250.69982744412619,207.2034073825703,49930.36197085438,55324.50079873062,236.286733498883,234.1424289764163,129.07279180879502,-113.24786548340923,71.13808017463248,39071.116952169934
231,2311,230,-150.0,249.3661612668512,206.1011322870525,49880.583603738516,55269.34471328368,235.95442443401956,234.23843306525535,129.12821979532956,-113.13765414075726,71.4036243063474,38932.20152307517
232,2321,230,-150.0,248.0430994461586,205.0076216922501,49830.626879577794,55213.991002302275,235.6198252356565,234.33509877366242,129.18402976809978,-113.02704790830624,71.6693593164808,38794.71451669928
233,2331,230,-150.0,246.729269055285,203.92174087419303,49780.24233178452,55158.163248514706,235.2857567484037,234.43161115962977,129.23975122011817,-112.91549445681825,71.93526049235093,38658.35867167402
234,2341,230,-150.0,245.42577222890128,202.8444007471869,49729.677252551584,55102.13545989096,234.94940830582217,234.52878222469158,129.29585296068905,-112.80354130133216,72.20134767238187,38523.39637558456
235,2351,230,-150.0,244.13207227270846,201.77515773339354,49678.84926181386,55045.81635658046,234.61170648415427,234.62634428097147,129.3521804401449,-112.69100604901122,72.46761119607628,38389.719091134044
236,2361,230,-150.0,242.84855619602644,200.71433169601585,49627.86288688562,54989.32175832202,234.2714658645982,234.7246397959612,129.40893138218436,-112.57812012760843,72.73405802960184,38257.42654966374
237,2371,230,-150.0,241.5740814872766,199.66097834923409,49576.51010242481,54932.421166121676,233.93102539763703,234.8229930468663,129.4657156580701,-112.46442296050027,73.00066760775022,38126.27356182109
238,2381,230,-150.0,240.30848640221615,198.61496401143162,49524.781052197,54875.103658944055,233.5904832952177,234.92137566025522,129.5225168863938,-112.34989272558016,73.267437019125,37996.23618735701
239,2391,230,-150.0,239.05271718411635,197.57707075267217,49472.89462232313,54817.61176988713,233.24737042407529,235.02050096872827,129.5797469099242,-112.23501404568074,73.53438329610503,37867.539192119635
240,2401,230,-150.0,237.80612679188218,196.5467637934906,49420.74185951857,54759.82477508984,232.90290532264086,235.12001693653266,129.63720248072474,-112.11954569376952,73.80149479195069,37740.04867290981
241,2411,230,-150.0,236.5685976625274,195.5239459680789,49368.32206445189,54701.74189966969,232.5570881689502,235.2199235122339,129.69488356909966,-112.00348612149797,74.06876939052816,37613.74970898346
242,2421,230,-150.0,235.34001415111396,194.50852169589572,49315.63453269139,54643.36236309296,232.20991912315944,235.32022064956283,129.75279014833546,-111.88683376922557,74.33620501022858,37488.62762913918
243,2431,230,-150.0,234.1202624911292,193.5003969489183,49262.67855466869,54584.68537913429,231.8613983272634,235.4209083074972,129.81092219474795,-111.76958706593885,74.60379960325473,37364.66800659384
244,2441,230,-150.0,232.90985209891218,192.4999927597509,49209.58469405077,54525.85561667676,231.51006399706657,235.5224087954911,129.86952352881409,-111.65203508494159,74.87156233910066,37241.99548087766
245,2451,230,-150.0,231.70744416747834,191.50620260442085,49156.093182749195,54466.58524404344,231.15880328810715,235.62388801430944,129.92811258311602,-111.53360268905145,75.13946911924073,37120.32142267332
246,2461,230,-150.0,230.51288832589873,190.51890220135527,49102.192769514004,54406.86179447536,230.80772658039098,235.72531407516865,129.98667094665592,-111.41426496754038,75.40751723699815,36999.62317710284
247,2471,230,-150.0,229.32736264185922,189.53906522349664,49048.155806725474,54346.98704346313,230.45379983061605,235.82756351317863,130.04570468721548,-111.29462491972807,75.67572789759129,36880.17383193705
248,2481,230,-150.0,228.1501268327835,188.56607982729557,48993.846771481265,54286.810827126064,230.0985217580407,235.93020334834566,130.10496382367873,-111.17438249236064,75.94408777593378,36761.81830575971
249,2491,230,-150.0,226.98177014222048,187.60043302254522,48939.41423625588,54226.497768704576,229.74024252168567,236.03371021972862,130.16472354373468,-111.05386663097894,76.21260747840951,36644.69743290415
250,2501,230,-150.0,225.82011336440834,186.64032369568346,48884.409513541425,54165.55070752512,229.38391173141974,236.13665418503643,130.2241582698166,-110.9320839230719,76.48124777931474,36528.33667819109
251,2511,230,-150.0,224.66713400199689,185.68738625265044,48829.27979226764,54104.46514378687,229.02457976979719,236.24046518874917,130.28409358075498,-110.81002446323723,76.75004427369721,36413.18508628029
252,2521,230,-150.0,223.52266924170146,184.74148612826625,48774.01207789034,54043.226679102874,228.6623890185226,236.34510209679243,130.34450572778093,-110.68765948102211,77.01899403091775,36299.21546237868
253,2531,230,-150.0,222.38473752971262,183.80098556830748,48718.19437765858,53981.37881181007,228.3018617743838,236.4492584176241,130.4046404076509,-110.56407680760958,77.2880613830078,36185.99815319132
254,2541,230,-150.0,221.25589367506208,182.8679961224388,48662.40555327549,53919.56293991744,227.93662963390773,236.5547739830077,130.4655598477288,-110.44055806650813,77.55729231652995,36074.10773843191
255,2551,230,-150.0,220.13311846606598,181.94002241220352,48606.00255252295,53857.06654019164,227.57373786538605,236.65961341493357,130.5260889219729,-110.31567951378122,77.8266324856739,35962.885607722266
256,2561,230,-150.0,219.01861638326076,181.01888644076502,48549.489797126254,53794.44852867175,227.2076484293278,236.7653766530108,130.58715135594716,-110.1905579597789,78.09612157108926,35852.82771997134
257,2571,230,-150.0,217.9123403484222,180.10454929797095,48492.878293092675,53731.721100379706,226.83824156676948,236.8720982956039,130.64876712502664,-110.0652177722519,78.36575872536801,35743.93172083891
258,2581,230,-150.0,216.8117714329124,179.19492908930206,48435.62667345516,53668.284402720405,226.47141386867625,236.97807481758304,130.70995269851906,-109.93846034257238,78.6354986077947,35635.65132110214
259,2591,230,-150.0,215.71925043673832,178.29196048596424,48378.274717151195,53604.73652869939,226.1012683844047,237.0850098479891,130.77169166710982,-109.81148076340563,78.90538335276943,35528.510393507364
260,2601,230,-150.0,214.63473382160436,177.395607503556,48320.83352010191,53541.08977296611,225.7276854955172,237.1929379445887,130.8340039827347,-109.6843036015754,79.17541217660288,35422.506921768625
261,2611,230,-150.0,213.55557612250075,176.50368366524688,48262.726002215946,53476.70471159662,225.35691993032592,237.30005211637246,130.8958463786481,-109.55565117813447,79.44553746092487,35317.06835182953
262,2621,230,-150.0,212.48425260117054,175.61823477486743,48204.52762074057,53412.21897034967,224.98271645639318,237.40815949999163,130.95826220568202,-109.42679757898678,79.71580376044679,35212.74585619864
263,2631,230,-150.0,211.41982681484814,174.738486862472,48146.045464892326,53347.418797664635,224.60715977355417,237.5166578256638,131.02090374321546,-109.2973156917602,79.98619421919884,35109.34173248497
264,2641,230,-150.0,210.36221679563127,173.86437218158923,48087.27870848454,53282.30327809922,224.23024956676463,237.62554718440532,131.08377104379676,-109.16720368724368,80.2567073617588,35006.84569947115
265,2651,230,-150.0,209.31211588284887,172.9964637771746,48028.40414222624,53217.06830163572,223.85007378427812,237.73537996796566,131.14718303095117,-109.03685298730446,80.52735566823456,34905.4165164273
